,date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
964,0.022919,5,0.297872,0.047076,0.367301,0.003467,0.422915,0.414912,0
1936,0.894518,6,0.255319,0.057554,0.440196,0.003833,0.496116,0.558333,0
15012,0.014026,6,0.191489,0.040651,0.180899,0.003467,0.422915,0.414912,0
23350,0.46467,5,0.723404,0.057524,0.426064,0.004007,0.469705,0.19386,0
7203,0.871953,7,0.93617,0.048217,0.42294,0.001697,0.256862,0.838158,1
21124,0.425424,3,0.404255,0.104419,0.591788,0.003467,0.422915,0.414912,1
33281,0.898058,3,0.851064,0.054672,0.675989,0.003635,0.577939,0.495175,0
15264,0.008982,3,0.425532,0.090219,0.697858,0.003467,0.422915,0.414912,0
26775,0.907836,1,0.87234,0.035307,0.333234,0.002362,0.288193,0.550877,0
15729,0.424716,1,0.106383,0.055242,0.077358,0.003467,0.422915,0.414912,0
8105,0.464581,3,0.93617,0.05227,0.456561,0.003596,0.342828,0.435088,0
21563,0.460776,1,0.765957,0.040261,0.540018,0.002763,0.285085,0.333772,1
608,0.451263,1,0.319149,0.021646,0.302589,0.00123,0.159762,0.959211,0
5270,0.443476,6,0.489362,0.068152,0.527373,0.004701,0.58001,0.368421,1
31190,0.026901,5,0.595745,0.130569,0.566201,0.003467,0.422915,0.414912,1
2045,0.97332,2,0.170213,0.034826,0.17346,0.00225,0.279389,0.734649,0
31123,0.433521,3,0.659574,0.055482,0.51205,0.003467,0.422915,0.414912,0
20538,0.451175,6,0.021277,0.040321,0.547902,0.002678,0.455463,0.567544,0
7848,0.473165,2,0.829787,0.044794,0.519637,0.003062,0.379078,0.403509,1
26859,0.894341,2,0.085106,0.048817,0.28072,0.003143,0.437338,0.635088,0
29038,0.437901,5,0.957447,0.05326,0.39393,0.003467,0.422915,0.414912,0
25837,0.867218,4,0.212766,0.031344,0.218685,0.002071,0.210254,0.684649,0
29373,0.889518,5,0.06383,0.061817,0.438857,0.003108,0.496116,0.492982,1
4676,0.912039,6,0.042553,0.06587,0.311366,0.004503,0.417918,0.392982,1
30763,0.907659,4,0.680851,0.044674,0.454775,0.003039,0.538581,0.394298,0
29033,0.889076,2,0.957447,0.027231,0.473669,0.00182,0.394873,0.581579,0
18676,0.446839,6,0.93617,0.040501,0.494793,0.002655,0.379596,0.682895,1
17320,0.469935,6,0.553191,0.031944,0.653675,0.002777,0.511134,0.260526,0
31916,0.898235,7,0.93617,0.086826,0.522464,0.002711,0.386069,0.649561,1
9505,0.469183,3,0.914894,0.0399,0.441535,0.002624,0.274728,0.633333,0
920,0.911464,7,0.170213,0.02609,0.128831,0.001683,0.200932,0.769298,0
2675,0.434627,7,0.978723,0.045785,0.250372,0.003467,0.422915,0.414912,0
10247,0.9035,1,0.319149,0.024979,0.235495,0.001556,0.096841,0.898246,0
605,0.872439,4,0.446809,0.050799,0.576614,0.003334,0.75738,0.270175,1
10978,0.451529,7,0.234043,0.038699,0.231479,0.001051,0.272657,0.838158,0
9239,0.881288,7,0.106383,0.031764,0.198453,0.002088,0.267996,0.585526,1
5895,0.460599,4,0.255319,0.028492,0.347813,0.001909,0.366908,0.719737,1
8230,0.465289,5,0.340426,0.055572,0.468462,0.003833,0.509581,0.204825,1
24997,0.880404,1,0.148936,0.02678,0.096697,0.00173,0.18436,0.743421,0
7381,0.876067,7,0.595745,0.02612,0.30601,0.000956,0.272398,0.834649,0
20975,0.446617,1,0.702128,0.044434,0.496132,0.002921,0.298032,0.677193,0
4026,0.906863,7,0.148936,0.023898,0.121095,0.001548,0.124288,0.726316,0
7682,0.008761,5,0.212766,0.075958,0.24695,0.003467,0.422915,0.414912,0
10673,0.424893,5,0.340426,0.103399,0.446891,0.003467,0.422915,0.414912,1
3868,0.429008,1,0.12766,0.041131,0.109938,0.003467,0.422915,0.414912,0
25250,0.9158,7,0.617021,0.053441,0.336805,0.003658,0.292595,0.392105,0
9306,0.005442,7,0.957447,0.05305,0.429188,0.003467,0.422915,0.414912,0
5084,0.893766,3,0.085106,0.038189,0.38679,0.002495,0.449249,0.582456,0
31735,0.88089,5,0.404255,0.029032,0.505356,0.001911,0.518384,0.591667,0
21712,0.894695,3,0.829787,0.128528,0.848706,0.008421,0.712066,0.47807,1
9676,0.871776,3,0.06383,0.02627,0.191015,0.001255,0.336613,0.726316,0
27320,0.889385,2,0.468085,0.05257,0.481404,0.002009,0.306059,0.746491,1
31578,0.438034,1,0.93617,0.05263,0.418477,0.003467,0.422915,0.414912,0
35493,0.018406,1,0.382979,0.089648,0.533472,0.003467,0.422915,0.414912,1
1503,0.027388,2,0.446809,0.106521,0.583309,0.003467,0.422915,0.414912,1
4570,0.442857,6,0.595745,0.055993,0.524993,0.003799,0.500518,0.477632,0
32792,0.438432,3,0.489362,0.057974,0.490181,0.003467,0.422915,0.414912,0
1884,0.008849,7,0.12766,0.041191,0.151145,0.003467,0.422915,0.414912,0
16087,0.456175,1,0.170213,0.02693,0.126599,0.000862,0.175039,0.74386,0
5510,0.469183,3,0.638298,0.103759,0.605623,0.006714,0.510875,0.635965,1
97,0.906863,7,0.595745,0.041431,0.362987,0.002719,0.204298,0.679386,0
20145,0.460422,7,0.446809,0.028281,0.433056,0.001884,0.307872,0.583333,0
10662,0.907747,6,0.531915,0.088357,0.499256,0.005816,0.539099,0.447368,1
34157,0.005442,7,0.765957,0.077609,0.614698,0.003467,0.422915,0.414912,1
34949,0.433609,5,0.531915,0.07854,0.513686,0.003467,0.422915,0.414912,1
6907,0.433476,2,0.425532,0.076828,0.574531,0.003467,0.422915,0.414912,1
27675,0.47343,1,0.680851,0.027051,0.330556,0.001822,0.273175,0.69693,0
11869,0.893633,7,0.468085,0.082863,0.6205,0.005249,0.471776,0.760965,1
16310,0.894828,6,0.297872,0.080461,0.693841,0.005318,0.609529,0.540789,0
13413,0.008849,7,0.106383,0.041341,0.181494,0.003467,0.422915,0.414912,0
8379,0.031061,1,0.0,0.059265,0.22047,0.003467,0.422915,0.414912,0
20465,0.425556,6,0.234043,0.067461,0.171526,0.003467,0.422915,0.414912,0
9743,0.008628,2,0.957447,0.056173,0.558614,0.003467,0.422915,0.414912,0
28022,0.474183,4,0.106383,0.021496,0.119458,0.001421,0.191093,0.824561,0
35023,0.018097,1,0.234043,0.061817,0.216007,0.003467,0.422915,0.414912,0
17036,0.429406,3,0.319149,0.077219,0.519637,0.003467,0.422915,0.414912,1
26504,0.464625,4,0.297872,0.034166,0.369682,0.002368,0.40057,0.264912,0
2234,0.87213,4,0.042553,0.028462,0.227313,0.000902,0.385034,0.798246,1
17408,0.877041,1,0.170213,0.02663,0.088218,0.001759,0.125583,0.653509,0
7669,0.429317,1,0.808511,0.077219,0.467718,0.003467,0.422915,0.414912,0
1054,0.881067,2,0.489362,0.029422,0.513686,0.001961,0.554894,0.523684,1
31777,0.451883,1,0.234043,0.033175,0.187593,0.000976,0.170378,0.809649,0
16079,0.885005,7,0.531915,0.091239,0.428295,0.006018,0.324702,0.54386,1
1532,0.026371,7,0.617021,0.074517,0.252008,0.003467,0.422915,0.414912,1
34309,0.017521,2,0.957447,0.104179,0.528265,0.003467,0.422915,0.414912,1
12286,0.451042,3,0.723404,0.043923,0.79039,0.002896,0.662351,0.374123,1
28840,0.425733,3,0.085106,0.055242,0.156055,0.003467,0.422915,0.414912,0
30916,0.018539,4,0.021277,0.075057,0.433502,0.003467,0.422915,0.414912,1
3668,0.885625,7,0.978723,0.093521,0.432312,0.006157,0.395132,0.626316,1
26353,0.000708,4,0.510638,0.044134,0.48914,0.003467,0.422915,0.414912,0
3283,0.464493,1,0.085106,0.029242,0.155162,0.001975,0.295443,0.510965,0
9033,0.907836,1,0.446809,0.045184,0.359119,0.002923,0.270067,0.716228,1
32361,0.474492,4,0.148936,0.028672,0.09283,0.001963,0.085448,0.517982,0
2619,0.443432,5,1.0,0.047166,0.499702,0.00322,0.503366,0.487719,0
17510,0.893766,3,0.255319,0.21022,0.400327,0.003201,0.415329,0.572807,1
24356,0.875979,5,0.489362,0.033025,0.649212,0.002293,0.525117,0.279386,0
27281,0.443432,5,0.382979,0.084604,0.551473,0.006003,0.630502,0.361842,1
16212,0.473784,2,0.851064,0.027951,0.468611,0.001824,0.389953,0.660088,0
14469,0.430025,3,0.021277,0.051849,0.297828,0.003467,0.422915,0.414912,0
34175,0.022964,6,0.340426,0.086736,0.337102,0.003467,0.422915,0.414912,1
4518,0.474315,7,0.723404,0.025489,0.257066,0.001703,0.186173,0.788596,0
10127,0.889385,2,0.382979,0.028852,0.490181,0.001872,0.299068,0.759211,0
11796,0.889385,2,0.212766,0.017653,0.125558,0.001099,0.227084,0.838158,0
20215,0.867749,2,0.914894,0.027471,0.433056,0.00134,0.303729,0.771053,1
8888,0.88151,5,0.617021,0.027501,0.465635,0.001857,0.552563,0.25,0
4924,0.434317,7,0.340426,0.06542,0.30482,0.003467,0.422915,0.414912,1
23088,0.000841,7,0.553191,0.087426,0.274026,0.003467,0.422915,0.414912,0
29028,0.442547,6,0.191489,0.044404,0.178518,0.002939,0.220352,0.500526,0
25788,0.469006,6,0.765957,0.030473,0.398096,0.002042,0.340497,0.494737,0
9462,0.026503,3,0.744681,0.093911,0.445254,0.003467,0.422915,0.414912,1
25826,0.026592,5,0.425532,0.107572,0.517554,0.003467,0.422915,0.414912,1
25794,0.447104,5,0.425532,0.076138,0.67837,0.005247,0.613413,0.402632,1
3396,0.013849,2,0.93617,0.083884,0.584647,0.003467,0.422915,0.414912,1
31269,0.474094,2,0.893617,0.033475,0.458048,0.00226,0.277576,0.725,0
32567,0.867572,5,0.319149,0.028251,0.547307,0.001699,0.491196,0.749123,0
6720,0.44237,2,0.404255,0.07845,0.55296,0.007171,0.490161,0.500526,1
23394,0.881111,3,0.340426,0.029422,0.468313,0.001969,0.498187,0.474123,0
17164,0.890315,2,0.042553,0.032755,0.373103,0.002106,0.435785,0.609649,0
8968,0.911597,3,0.0,0.046625,0.40241,0.003097,0.402382,0.591228,0
28323,0.473563,1,0.319149,0.024439,0.184915,0.001633,0.083118,0.74386,0
34173,0.000708,4,0.574468,0.044104,0.461916,0.003467,0.422915,0.414912,0
12395,0.032034,2,0.340426,0.074817,0.322077,0.003467,0.422915,0.414912,1
27683,0.903367,5,0.340426,0.084034,0.504612,0.005611,0.547385,0.421053,1
28019,0.009513,1,0.510638,0.041642,0.583755,0.003467,0.422915,0.414912,0
24569,0.018495,3,0.12766,0.043953,0.1928,0.003467,0.422915,0.414912,0
10261,0.871643,7,0.404255,0.035967,0.514877,0.002219,0.455722,0.796053,1
26915,0.889208,5,0.851064,0.029422,0.605475,0.001996,0.520715,0.382018,1
3506,0.013982,5,0.0,0.061967,0.569771,0.003467,0.422915,0.414912,0
23452,0.907792,7,0.489362,0.042512,0.389021,0.002827,0.362248,0.574123,0
16934,0.911641,4,0.765957,0.043863,0.441982,0.002991,0.508027,0.306579,0
14117,0.89819,6,0.106383,0.045004,0.365219,0.002921,0.445365,0.667105,0
3733,0.451883,1,0.106383,0.033626,0.258256,0.002262,0.322631,0.628509,0
22865,0.00938,5,0.93617,0.041732,0.528265,0.003467,0.422915,0.414912,0
24890,0.017743,7,0.021277,0.066591,0.29396,0.003467,0.422915,0.414912,1
8411,0.867749,2,0.255319,0.029542,0.371169,0.001951,0.408597,0.653509,0
8916,0.030795,2,0.638298,0.111174,0.537043,0.003467,0.422915,0.414912,1
25445,0.009823,1,0.893617,0.071905,0.569473,0.003467,0.422915,0.414912,1
10982,0.43414,3,0.085106,0.044134,0.175543,0.003467,0.422915,0.414912,0
2477,0.473475,2,0.829787,0.027561,0.45909,0.001867,0.396427,0.536404,0
16075,0.425114,3,0.510638,0.083794,0.508926,0.003467,0.422915,0.414912,1
3897,0.442635,1,0.574468,0.058995,0.360161,0.003398,0.194977,0.569737,0
4404,0.026547,4,0.191489,0.072745,0.20604,0.003467,0.422915,0.414912,0
11807,0.429937,1,0.617021,0.111084,0.663642,0.003467,0.422915,0.414912,1
22963,1.0,2,0.957447,0.072415,0.47947,0.00479,0.397462,0.55307,1
3296,0.894164,5,0.276596,0.060436,0.552663,0.003978,0.587002,0.535526,0
5353,0.912482,2,0.787234,0.044134,0.427254,0.002973,0.409632,0.342105,0
29350,0.890315,2,0.191489,0.029813,0.224189,0.001865,0.307095,0.809649,0
219,0.017566,3,0.680851,0.068842,0.462809,0.003467,0.422915,0.414912,0
26881,0.45998,4,0.765957,0.077279,0.61083,0.005353,0.549456,0.14693,1
8399,0.018539,4,0.808511,0.054071,0.508628,0.003467,0.422915,0.414912,0
9161,0.87151,4,0.93617,0.033746,0.475007,0.001674,0.341015,0.875877,0
33510,0.009424,6,0.510638,0.041732,0.453883,0.003467,0.422915,0.414912,0
821,0.885226,5,0.06383,0.035397,0.375781,0.0023,0.367944,0.539912,0
33719,0.000531,7,0.234043,0.067311,0.089259,0.003467,0.422915,0.414912,0
8895,0.911685,5,0.595745,0.07899,0.500446,0.005376,0.583376,0.339035,0
13268,0.000221,7,0.12766,0.062417,0.087176,0.003467,0.422915,0.414912,1
35353,0.468917,4,0.702128,0.043113,0.472925,0.002964,0.472035,0.197368,1
2979,0.867174,3,0.659574,0.043233,0.468759,0.00296,0.394614,0.282018,1
24131,0.911464,7,0.085106,0.038639,0.170187,0.002501,0.315381,0.697807,0
24258,0.447237,1,0.680851,0.042722,0.57587,0.002759,0.312791,0.765789,1
3726,0.023052,1,0.468085,0.09217,0.493454,0.003467,0.422915,0.414912,1
29548,0.872307,1,0.0,0.028522,0.222702,0.000692,0.272139,0.688158,0
22648,0.026857,4,0.808511,0.111775,0.526034,0.003467,0.422915,0.414912,1
2303,0.447325,3,0.06383,0.038339,0.472032,0.002565,0.46841,0.624123,0
17350,0.005354,5,0.382979,0.088297,0.676436,0.003467,0.422915,0.414912,1
36064,0.424848,4,0.957447,0.062838,0.380839,0.003467,0.422915,0.414912,1
1256,0.88558,6,0.12766,0.045935,0.25186,0.00297,0.369239,0.658772,0
34358,0.02668,7,0.702128,0.050498,0.264505,0.003467,0.422915,0.414912,0
22448,0.469271,5,0.595745,0.058815,0.580184,0.003839,0.509063,0.500439,1
28821,0.477988,2,0.06383,0.027741,0.180006,0.001884,0.299327,0.45,1
11442,0.014203,3,0.574468,0.040711,0.484528,0.003467,0.422915,0.414912,0
15503,0.898102,4,0.765957,0.095022,0.803779,0.006219,0.727861,0.517105,1
9445,0.451175,6,0.12766,0.04011,0.31687,0.002648,0.348783,0.658772,0
18982,0.425512,5,0.148936,0.060226,0.14698,0.003467,0.422915,0.414912,0
9345,0.868059,2,0.744681,0.031464,0.340077,0.000908,0.240549,0.801316,1
4263,0.438432,3,0.255319,0.058274,0.317168,0.003467,0.422915,0.414912,0
35890,0.009734,6,0.0,0.059025,0.552812,0.003467,0.422915,0.414912,0
7195,0.893987,1,0.893617,0.0789,0.60845,0.004144,0.458571,0.791228,1
35426,0.880713,1,0.914894,0.031434,0.243677,0.00085,0.243397,0.783333,1
35005,0.902792,6,0.361702,0.085445,0.537489,0.005617,0.583894,0.570175,1
11422,0.43445,3,0.0,0.045334,0.382475,0.003467,0.422915,0.414912,0
18030,0.894518,6,0.212766,0.05311,0.290985,0.002665,0.39332,0.713596,0
9172,0.447237,1,0.234043,0.006725,0.170783,0.000378,0.142672,0.611404,0
26652,0.004867,1,0.446809,0.074937,0.60964,0.003467,0.422915,0.414912,0
18026,0.474315,7,0.404255,0.027681,0.30839,0.001624,0.172191,0.79386,0
27769,0.031636,7,0.085106,0.051909,0.063969,0.003467,0.422915,0.414912,0
31011,0.473829,3,0.978723,0.030713,0.433502,0.002032,0.3739,0.699561,1
7862,0.031326,7,0.468085,0.074817,0.296489,0.003467,0.422915,0.414912,1
19827,0.008716,4,0.851064,0.116729,0.676584,0.003467,0.422915,0.414912,1
7875,0.447547,1,0.893617,0.041612,0.556382,0.002865,0.356551,0.522807,1
24298,0.031857,5,0.787234,0.056923,0.233115,0.003467,0.422915,0.414912,1
9283,0.889253,4,0.978723,0.031854,0.482446,0.002069,0.417659,0.626316,1
14900,0.885005,7,0.404255,0.090399,0.508926,0.005941,0.372346,0.454386,1
7076,0.026769,2,0.085106,0.040801,0.189081,0.003467,0.422915,0.414912,0
2481,0.451617,2,0.787234,0.043743,0.840077,0.002887,0.694718,0.547807,1
4887,0.026901,5,0.617021,0.143149,0.574531,0.003467,0.422915,0.414912,1
4207,0.465333,6,0.723404,0.056653,0.467718,0.003938,0.477473,0.187281,1
9829,0.01376,7,0.723404,0.081062,0.428444,0.003467,0.422915,0.414912,1
14968,0.45113,5,0.446809,0.042032,0.687147,0.002781,0.625842,0.451754,0
16217,0.452148,7,0.425532,0.053531,0.583011,0.003652,0.365355,0.385526,1
18156,0.430025,3,0.531915,0.095743,0.627641,0.003467,0.422915,0.414912,1
32725,0.868015,1,0.808511,0.029212,0.303779,0.000858,0.227084,0.858333,0
35879,0.867572,5,0.446809,0.04008,0.68313,0.003012,0.544278,0.660088,1
33924,0.912261,4,0.319149,0.070133,0.506546,0.00479,0.547903,0.325877,0
30649,0.902792,6,0.957447,0.058214,0.485867,0.00383,0.377007,0.603509,0
31445,0.460909,4,0.191489,0.027261,0.189081,0.001845,0.213361,0.592105,0
4007,0.44706,4,0.638298,0.043653,0.540315,0.003031,0.573537,0.401754,0
171,0.474094,2,0.702128,0.041191,0.653377,0.002808,0.426981,0.550877,0
22541,0.898633,2,0.553191,0.128408,0.620946,0.008521,0.612118,0.367544,1
3097,0.022742,1,0.553191,0.102738,0.448378,0.003467,0.422915,0.414912,1
23864,0.871643,7,0.0,0.02615,0.363285,0.001539,0.359658,0.857895,0
10837,0.425379,2,0.914894,0.095773,0.433056,0.003467,0.422915,0.414912,1
26996,0.009115,6,0.978723,0.067611,0.505504,0.003467,0.422915,0.414912,0
20383,0.880979,7,0.851064,0.031854,0.340821,0.002009,0.359399,0.698684,1
1569,0.018185,3,0.829787,0.045425,0.437965,0.003467,0.422915,0.414912,0
23885,0.474404,2,0.553191,0.056623,0.44213,0.00387,0.355515,0.445175,1
13880,0.447414,5,0.489362,0.062207,0.60964,0.004929,0.637752,0.225877,1
19420,0.004867,1,0.085106,0.061637,0.238024,0.003467,0.422915,0.414912,0
26572,0.446927,1,0.680851,0.041341,0.334722,0.00156,0.238995,0.660965,1
34796,0.433344,6,0.851064,0.068242,0.369979,0.003467,0.422915,0.414912,1
29874,0.031282,6,0.93617,0.076018,0.300506,0.003467,0.422915,0.414912,1
1293,0.474492,4,0.404255,0.047556,0.458792,0.003218,0.313309,0.466228,0
23030,0.456351,5,0.042553,0.034856,0.496727,0.002302,0.518643,0.580263,0
13629,0.898677,3,0.468085,0.089168,0.603243,0.005872,0.618332,0.465351,1
17934,0.460643,5,0.297872,0.036358,0.468313,0.002472,0.476696,0.302632,1
32340,0.898279,1,0.404255,0.087967,0.548795,0.003479,0.350854,0.816228,1
34059,0.867528,4,0.319149,0.029422,0.517852,0.00193,0.629984,0.483333,0
14842,0.438122,3,0.787234,0.078269,0.519042,0.003467,0.422915,0.414912,1
5142,0.424539,4,0.787234,0.055242,0.261381,0.003467,0.422915,0.414912,0
31991,0.429715,3,0.446809,0.09259,0.620202,0.003467,0.422915,0.414912,1
35887,0.912349,6,0.106383,0.043323,0.175245,0.002914,0.287934,0.512281,0
34376,0.000575,1,0.148936,0.044104,0.119905,0.003467,0.422915,0.414912,0
5733,0.469316,6,0.425532,0.064129,0.567837,0.00419,0.541429,0.461404,1
14280,0.912438,1,0.425532,0.044734,0.360012,0.002927,0.271621,0.702632,1
26295,0.442857,6,0.553191,0.054461,0.541654,0.003687,0.511652,0.522807,0
1541,0.429273,7,0.404255,0.086436,0.422047,0.003467,0.422915,0.414912,1
32645,0.876156,2,0.319149,0.025399,0.45061,0.000821,0.175298,0.857018,0
14114,0.031282,6,0.276596,0.056833,0.275811,0.003467,0.422915,0.414912,0
19234,1.0,2,0.787234,0.081422,0.635823,0.005582,0.62869,0.277193,1
31622,0.001018,4,0.148936,0.077999,0.213776,0.003467,0.422915,0.414912,1
34899,0.876289,5,0.361702,0.034556,0.580482,0.002289,0.716727,0.427193,1
6219,0.000133,5,0.319149,0.089798,0.457751,0.003467,0.422915,0.414912,1
28082,0.005221,2,0.191489,0.075958,0.195775,0.003467,0.422915,0.414912,1
25662,0.456263,3,0.638298,0.033475,0.479768,0.002275,0.555153,0.490351,0
34202,0.87182,4,0.744681,0.027531,0.534365,0.001784,0.577939,0.597807,0
21982,0.465112,1,0.425532,0.027411,0.338292,0.001851,0.213102,0.610965,0
18160,0.013274,3,0.702128,0.088567,0.530497,0.003467,0.422915,0.414912,1
9766,0.461174,3,0.0,0.031134,0.475602,0.002067,0.407561,0.458333,0
5650,0.890182,6,0.574468,0.029933,0.611425,0.002127,0.628949,0.39693,0
19956,0.465555,4,0.553191,0.030323,0.504909,0.002104,0.389953,0.488158,0
16274,0.87651,3,0.361702,0.031044,0.589557,0.00198,0.550233,0.687719,1
18175,0.876997,7,0.212766,0.030713,0.17108,0.002025,0.197566,0.57193,0
2966,0.004292,2,0.87234,0.046806,0.5,0.003467,0.422915,0.414912,0
23209,0.9158,7,0.787234,0.051249,0.336061,0.00349,0.294925,0.424123,0
4037,0.017787,1,0.212766,0.060136,0.172716,0.003467,0.422915,0.414912,1
950,0.01376,7,0.319149,0.068452,0.285481,0.003467,0.422915,0.414912,1
7305,0.461174,3,0.595745,0.029663,0.437072,0.001984,0.459089,0.319737,0
16889,0.004292,2,0.702128,0.077789,0.576614,0.003467,0.422915,0.414912,1
29468,0.890226,7,0.0,0.072385,0.619607,0.00399,0.530036,0.599561,1
21979,0.898589,1,0.12766,0.044314,0.184618,0.002904,0.333506,0.59693,0
29779,0.469581,5,0.680851,0.055092,0.506992,0.0037,0.489643,0.386404,1
23465,0.877085,2,0.765957,0.060166,0.600714,0.004231,0.501554,0.229825,1
501,0.867616,6,0.361702,0.028732,0.572746,0.001861,0.505955,0.704825,0
2833,0.885448,3,0.680851,0.029452,0.536894,0.001988,0.527706,0.517982,0
1718,0.880404,1,0.340426,0.030053,0.269563,0.001699,0.170896,0.80307,0
31955,0.0223,5,0.106383,0.059926,0.196073,0.003467,0.422915,0.414912,1
30901,0.013849,2,0.382979,0.087727,0.731032,0.003467,0.422915,0.414912,0
13502,0.018627,6,0.361702,0.075327,0.413419,0.003467,0.422915,0.414912,1
3698,0.903544,2,0.851064,0.042602,0.454478,0.002892,0.406784,0.411404,0
2394,0.464493,1,0.191489,0.020416,0.065159,0.001365,0.136717,0.693421,0
10871,0.902571,1,0.382979,0.087306,0.409551,0.005744,0.274987,0.61886,1
24980,0.464758,7,0.87234,0.027081,0.336507,0.001803,0.263335,0.621053,0
18267,0.018406,1,0.702128,0.054912,0.443618,0.003467,0.422915,0.414912,0
13151,0.45998,4,0.446809,0.044854,0.535852,0.003083,0.511911,0.283333,0
4804,0.456484,1,0.361702,0.031944,0.428295,0.00216,0.281719,0.614035,1
20940,0.885226,5,0.808511,0.03912,0.584945,0.00269,0.54376,0.317105,0
16134,0.43883,5,0.340426,0.048037,0.252901,0.003467,0.422915,0.414912,0
29826,0.912438,1,0.744681,0.044164,0.327879,0.002912,0.297514,0.644737,1
13226,0.455998,4,0.340426,0.079711,0.682535,0.005461,0.629984,0.450439,1
24157,0.903234,2,0.489362,0.087426,0.51205,0.005852,0.541688,0.45614,1
749,0.013805,1,0.297872,0.080911,0.520083,0.003467,0.422915,0.414912,1
15127,0.872351,2,0.765957,0.028161,0.425915,0.000978,0.421284,0.760088,0
29180,0.000619,2,0.93617,0.13105,0.48319,0.003467,0.422915,0.414912,1
34056,0.889341,1,0.042553,0.028402,0.276108,0.001876,0.424133,0.544737,0
2559,0.495686,6,0.574468,0.045034,0.470247,0.003135,0.458312,0.265351,0
13047,0.8812,5,0.510638,0.029392,0.545225,0.00193,0.525375,0.546491,0
1096,0.023185,4,0.361702,0.07959,0.509075,0.003467,0.422915,0.414912,0
955,0.461086,1,0.914894,0.032124,0.338441,0.002219,0.280166,0.350439,1
4571,0.0273,7,0.234043,0.069443,0.100714,0.003467,0.422915,0.414912,0
12477,0.456042,5,0.914894,0.036298,0.559804,0.002497,0.45624,0.508772,0
9430,0.880625,6,0.893617,0.038519,0.271794,0.002387,0.233558,0.910088,0
8774,0.442458,4,0.87234,0.067731,0.427254,0.004753,0.477473,0.500526,1
34749,0.908101,7,0.787234,0.064069,0.402559,0.004169,0.340497,0.675877,1
16375,0.907659,4,0.702128,0.045515,0.464445,0.003101,0.553081,0.366228,0
